256,1.25 
257,1.04 
258,0.867 
259,0.945 
260,0.667 
261,0.613 
262,0.928 
263,0.830 
264,1.02 
265,1.08 
266,0.892 
267,0.652 
268,1.11 
269,1.16 
270,1.15 
271,1.34 
272,0.614 
273,0.816 
274,1.12 
275,0.948 
276,1.04 
277,0.712 
278,1.93 
279,0.989 
280,1.03 
281,1.65 
282,0.924 
283,0.953 
284,1.20 
285,1.31 
286,1.16 
287,0.913 
288,1.15 
289,1.20 
290,1.03 
291,1.04 
292,1.11 
293,1.00 
294,1.22 
295,0.751 
296,1.22 
297,0.918 
298,0.940 
299,1.59 
300,1.33 
301,1.10 
302,0.865 
303,1.44 
304,0.983 
305,0.932 
306,0.899 
307,0.615 
308,0.957 
309,1.50 
310,1.29 
311,0.934 
312,0.926 
313,1.05 
314,0.713 
315,0.838 
316,1.04 
317,1.19 
318,0.835 
319,0.893 
320,0.969 
321,2.53 
322,1.96 
323,1.08 
324,1.62 
325,0.790 
326,0.859 
327,0.949 
328,0.997 
329,0.877 
330,2.08 
331,0.904 
332,2.31 
333,1.03 
334,1.03 
335,0.766 
336,1.02 
337,0.729 
338,1.04 
339,0.814 
340,0.912 
341,1.09 
342,1.19 
343,1.02 
344,1.20 
345,1.04 
346,0.824 
347,0.898 
348,0.852 
349,0.945 
350,0.785 
351,0.830 
352,0.848 
353,1.27 
354,0.640 
355,0.885 
356,0.619 
357,0.621 
358,0.758 
359,1.01 
360,1.30 
361,0.947 
362,0.898 
363,1.03 
364,0.654 
365,1.07 
366,2.00 
367,0.841 
368,1.29 
369,1.27 
370,0.691 
371,0.639 
372,0.900 
373,1.25 
374,1.04 
375,1.04 
376,0.829 
377,0.732 
378,0.871 
379,1.19 
380,0.696 
381,1.53 
382,1.10 
383,1.22 
384,1.17 
385,0.814 
386,1.41 
387,0.976 
388,1.15 
389,0.955 
390,0.630 
391,0.733 
392,0.618 
393,0.739 
394,1.01 
395,0.662 
396,1.32 
397,1.34 
398,0.904 
399,0.915 
400,0.889 
401,0.925 
402,1.02 
403,1.03 
404,1.00 
405,1.19 
406,1.23 
407,1.21 
408,0.908 
409,1.58 
410,0.956 
411,2.61 
412,0.799 
413,0.912 
414,0.932 
415,1.26 
416,1.36 
417,1.53 
418,1.01 
419,0.618 
420,1.05 
421,1.19 
422,1.49 
423,1.31 
424,1.17 
425,0.735 
426,1.22 
427,0.912 
428,1.09 
429,0.807 
430,1.37 
431,2.32 
432,1.25 
433,0.679 
434,2.55 
435,1.10 
436,0.749 
437,1.02 
438,0.864 
439,0.867 
440,1.03 
441,0.690 
442,0.976 
443,1.08 
444,0.901 
445,1.40 
446,0.946 
447,1.74 
448,1.07 
449,1.12 
450,0.870 
451,0.986 
452,0.774 
453,1.09 
454,0.940 
455,1.80 
456,0.916 
457,0.907 
458,1.03 
459,1.16 
460,0.875 
461,1.01 
462,0.698 
463,1.74 
464,1.69 
465,1.02 
466,0.940 
467,1.03 
468,1.09 
469,1.03 
470,0.875 
471,0.670 
472,0.848 
473,1.04 
474,0.955 
475,0.697 
476,1.14 
477,0.903 
478,0.786 
479,0.757 
480,0.756 
481,0.939 
482,1.08 
483,0.814 
484,0.591 
485,0.658 
486,0.649 
487,1.15 
488,0.803 
489,0.989 
490,0.656 
491,0.809 
492,0.801 
493,0.804 
494,1.13 
495,0.942 
496,1.19 
497,1.45 
498,1.18 
499,0.999 
500,1.08 
501,1.43 
502,0.825 
503,0.692 
504,1.93 
505,0.940 
506,0.737 
507,0.690 
508,1.04 
509,0.968 
510,0.590 
511,1.23 
512,1.20 
513,0.831 
514,0.974 
515,1.25 
516,0.855 
517,1.04 
518,1.13 
519,0.837 
520,0.913 
521,1.32 
522,0.902 
523,0.838 
524,1.09 
525,1.12 
526,0.823 
527,0.856 
528,1.02 
529,1.25 
530,1.41 
531,0.855 
532,1.08 
533,0.943 
534,1.22 
535,0.868 
536,1.08 
537,1.11 
538,0.972 
539,0.774 
540,0.790 
541,0.821 
542,1.11 
543,0.947 
544,0.937 
545,1.33 
546,0.751 
547,1.14 
548,1.03 
549,0.800 
550,0.945 
551,0.979 
552,1.71 
553,0.861 
554,1.09 
555,1.37 
556,1.18 
557,1.02 
558,1.23 
559,0.968 
560,1.22 
561,1.00 
562,1.99 
563,1.01 
564,1.47 
565,1.59 
566,1.43 
567,1.51 
568,1.28 
569,1.57 
570,0.929 
571,0.857 
572,1.27 
573,0.894 
574,1.12 
575,0.779 
576,0.873 
577,1.07 
578,0.734 
579,0.690 
580,0.754 
581,0.827 
582,1.07 
583,1.06 
584,1.17 
585,1.14 
586,0.977 
587,1.57 
588,1.44 
589,1.04 
590,1.11 
591,0.696 
592,0.964 
593,0.917 
594,1.05 
595,0.970 
596,1.06 
597,1.54 
598,1.00 
599,1.04 
600,0.713 
601,1.05 
602,1.52 
603,0.801 
604,1.05 
605,1.32 
606,1.51 
607,1.21 
608,1.11 
609,1.04 
610,0.970 
611,1.12 
612,1.16 
613,0.862 
614,1.12 
615,1.08 
616,1.89 
617,0.697 
618,1.36 
619,1.11 
620,1.13 
621,1.45 
622,1.13 
623,1.16 
624,1.06 
625,0.701 
626,1.11 
627,1.08 
628,0.818 
629,1.21 
630,1.00 
631,1.00 
632,1.16 
633,3.42 
634,0.923 
635,1.19 
636,1.03 
637,1.11 
638,0.821 
639,0.791 
640,0.876 
641,0.763 
642,1.36 
643,1.32 
644,1.30 
645,0.876 
646,1.08 
647,0.804 
648,0.758 
649,0.904 
650,0.821 
651,0.691 
652,1.07 
653,1.89 
654,2.50 
655,0.836 
656,0.819 
657,1.01 
658,1.35 
659,0.652 
660,0.955 
661,1.10 
662,2.04 
663,1.05 
664,2.14 
665,0.884 
666,1.38 
667,2.19 
668,1.25 
669,1.40 
670,0.910 
671,1.58 
672,2.18 
673,1.17 
674,1.47 
675,0.968 
676,1.64 
677,1.16 
678,0.938 
679,1.12 
680,0.726 
681,0.907 
682,0.659 
683,1.27 
684,0.933 
685,1.28 
686,1.47 
687,0.767 
688,0.851 
689,1.13 
690,0.871 
691,0.698 
692,0.906 
693,1.33 
694,0.942 
695,0.708 
696,1.09 
697,1.45 
698,1.35 
699,1.26 
700,1.04 
701,1.08 
702,1.30 
703,1.18 
704,1.96 
705,0.879 
706,0.856 
707,0.795 
708,1.06 
709,1.58 
710,1.07 
711,1.10 
712,1.23 
713,0.982 
714,1.09 
715,1.02 
716,1.58 
717,1.61 
718,1.68 
719,1.09 
720,1.21 
721,1.46 
722,1.42 
723,0.936 
724,1.29 
725,0.983 
726,1.09 
727,1.03 
728,0.811 
729,1.13 
730,1.09 
731,1.42 
732,1.69 
733,1.48 
734,0.792 
735,1.26 
736,0.781 
737,1.13 
738,1.58 
739,1.21 
740,0.765 
741,0.848 
742,1.07 
743,1.05 
744,0.854 
745,0.953 
746,1.10 
747,0.765 
748,0.958 
749,0.958 
750,1.15 
751,0.968 
752,0.673 
753,1.18 
754,1.04 
755,0.946 
756,0.962 
757,1.02 
758,1.03 
759,1.14 
760,1.28 
761,0.710 
762,0.761 
763,0.784 
764,1.08 
765,1.10 
766,0.990 
767,1.18 
768,1.37 
769,1.17 
770,1.13 
771,1.11 
772,1.07 
773,1.51 
774,0.722 
775,1.27 
776,0.889 
777,0.721 
778,0.962 
779,1.13 
780,1.97 
781,0.641 
782,0.739 
783,0.784 
784,0.906 
785,1.15 
786,0.984 
787,1.15 
788,0.772 
789,1.64 
790,0.929 
791,0.993 
792,1.13 
793,0.968 
794,1.18 
795,1.04 
796,0.866 
797,1.35 
798,1.38 
799,1.42 
800,1.12 
801,1.35 
802,1.10 
803,0.894 
804,1.05 
805,1.62 
806,0.879 
807,1.27 
808,1.45 
809,1.09 
810,2.19 
811,1.15 
812,1.13 
813,0.881 
814,1.27 
815,1.04 
816,1.27 
817,1.03 
818,1.07 
819,0.969 
820,1.51 
821,1.49 
822,1.15 
823,1.14 
824,1.05 
825,0.939 
826,2.44 
827,0.655 
828,1.02 
829,0.908 
830,1.22 
831,1.19 
832,1.28 
833,1.13 
834,0.787 
835,1.25 
836,1.16 
837,0.872 
838,1.30 
839,1.58 
840,1.04 
841,0.723 
842,1.50 
843,1.00 
844,0.938 
845,0.884 
846,1.27 
847,0.699 
848,0.951 
849,1.22 
850,1.34 
851,1.36 
852,1.05 
853,0.831 
854,0.667 
855,1.53 
856,0.926 
857,0.928 
858,1.02 
859,0.701 
860,0.953 
861,0.830 
862,0.853 
863,0.871 
864,1.00 
865,0.861 
866,0.781 
867,1.60 
868,0.784 
869,0.925 
870,0.973 
871,1.00 
872,0.910 
873,0.924 
874,0.898 
875,0.955 
876,0.944 
877,0.930 
878,0.916 
879,1.25 
880,0.787 
881,1.23 
882,0.958 
883,0.893 
884,1.25 
885,1.07 
886,0.822 
887,1.26 
888,0.748 
889,1.50 
890,1.05 
891,0.761 
892,1.28 
893,1.30 
894,0.981 
895,0.937 
896,1.05 
897,1.00 
898,1.43 
899,1.04 
900,1.19 
901,0.627 
902,0.873 
903,1.06 
904,0.790 
905,1.11 
906,0.952 
907,0.737 
908,0.661 
909,1.58 
910,1.10 
911,1.01 
912,1.14 
913,1.20 
914,1.15 
915,1.00 
916,0.979 
917,0.947 
918,2.03 
919,0.748 
920,1.31 
921,1.05 
922,1.02 
923,1.29 
924,1.09 
925,1.87 
926,1.23 
927,0.841 
928,2.92 
929,0.968 
930,1.61 
931,1.41 
932,1.08 
933,0.956 
934,1.63 
935,1.32 
936,0.671 
937,5.08 
938,1.51 
939,0.707 
940,1.22 
941,1.96 
942,1.89 
943,0.873 
944,0.829 
945,1.02 
946,1.19 
947,0.852 
948,1.09 
949,1.58 
950,1.26 
951,0.946 
952,1.62 
953,1.11 
954,1.14 
955,1.33 
956,1.53 
957,0.882 
958,1.51 
959,0.855 
960,1.12 
961,1.66 
962,0.962 
963,0.674 
964,1.02 
965,1.07 
966,0.930 
967,1.36 
968,1.34 
969,1.03 
970,0.926 
971,1.80 
972,0.943 
973,0.905 
974,0.769 
975,1.37 
976,1.29 
977,0.865 
978,0.832 
979,1.65 
980,1.05 
981,0.905 
982,0.798 
983,1.41 
984,1.17 
985,1.95 
986,1.57 
987,1.14 
988,1.20 
989,2.02 
990,1.27 
991,1.49 
992,0.788 
993,0.970 
994,1.13 
995,0.774 
996,0.969 
997,1.49 
998,0.872 
999,1.08 
1000,0.955 
1001,1.12 
1002,1.01 
1003,1.13 
1004,0.731 
1005,1.49 
1006,0.693 
1007,0.808 
1008,0.896 
1009,1.12 
1010,1.33 
1011,1.23 
1012,1.21 
1013,1.21 
1014,1.19 
1015,1.24 
1016,0.800 
1017,0.838 
1018,1.73 
1019,1.48 
1020,0.909 
1021,0.689 
1022,1.75 
1023,1.45 
1024,1.39 
1025,0.878 
1026,1.26 
1027,1.37 
1028,2.10 
1029,1.17 
1030,0.797 
1031,1.02 
1032,1.08 
1033,1.44 
1034,0.988 
1035,0.675 
1036,0.798 
1037,1.02 
1038,0.941 
1039,1.17 
1040,0.842 
1041,0.891 
1042,0.867 
1043,1.41 
1044,1.32 
1045,0.897 
1046,0.827 
1047,0.833 
1048,0.961 
1049,0.864 
1050,0.981 
1051,1.03 
1052,1.48 
1053,0.596 
1054,0.838 
1055,0.897 
1056,1.44 
1057,0.928 
1058,1.54 
1059,1.00 
1060,1.32 
1061,1.04 
1062,1.00 
1063,0.991 
1064,0.923 
1065,0.950 
1066,1.25 
1067,0.694 
1068,0.785 
1069,1.18 
1070,1.14 
1071,1.03 
1072,0.883 
1073,0.853 
1074,1.34 
1075,0.937 
1076,0.905 
1077,0.816 
1078,0.865 
1079,0.891 
1080,0.937 
1081,0.928 
1082,1.02 
1083,1.09 
1084,0.865 
1085,1.20 
1086,1.12 
1087,0.960 
1088,0.797 
1089,0.898 
1090,0.648 
1091,0.860 
1092,0.906 
1093,1.03 
1094,1.16 
1095,1.03 
1096,1.31 
1097,0.924 
1098,0.954 
1099,1.15 
1100,1.11 
1101,1.46 
1102,0.892 
1103,0.642 
1104,1.15 
1105,0.975 
1106,0.631 
1107,0.896 
1108,0.934 
1109,0.735 
1110,1.08 
1111,0.694 
1112,0.858 
1113,1.22 
1114,1.07 
1115,0.950 
1116,1.16 
1117,0.629 
1118,0.842 
1119,0.931 
1120,1.11 
1121,1.38 
1122,0.974 
1123,1.50 
1124,0.953 
1125,0.984 
1126,0.922 
1127,1.07 
1128,0.992 
1129,1.24 
1130,0.827 
1131,0.901 
1132,2.01 
1133,0.760 
1134,0.916 
1135,1.17 
1136,1.01 
1137,1.05 
1138,1.02 
1139,0.932 
1140,0.875 
1141,1.02 
1142,1.09 
1143,0.799 
1144,0.932 
1145,0.919 
1146,1.05 
1147,1.10 
1148,1.58 
1149,1.55 
1150,1.62 
1151,1.12 
1152,1.04 
1153,0.674 
1154,0.990 
1155,0.902 
1156,0.961 
1157,0.840 
1158,0.749 
1159,1.03 
1160,1.24 
1161,0.677 
1162,0.970 
1163,0.873 
1164,0.938 
1165,1.10 
1166,1.09 
1167,0.826 
1168,0.673 
1169,1.26 
1170,0.899 
1171,1.34 
1172,1.12 
1173,0.676 
1174,0.800 
1175,0.951 
1176,0.904 
1177,0.886 
1178,1.37 
1179,1.17 
1180,0.965 
1181,0.945 
1182,0.946 
1183,0.781 
1184,0.970 
1185,0.812 
1186,1.40 
1187,0.897 
1188,0.923 
1189,0.994 
1190,1.34 
1191,1.04 
1192,0.829 
1193,0.993 
1194,1.05 
1195,1.15 
1196,1.06 
1197,0.743 
1198,0.828 
1199,1.22 
1200,0.711 
1201,0.977 
1202,1.00 
1203,0.988 
1204,0.882 
1205,1.09 
1206,1.36 
1207,0.795 
1208,0.969 
1209,0.809 
1210,1.11 
1211,0.635 
1212,1.13 
1213,0.856 
1214,1.15 
1215,0.659 
1216,0.916 
1217,0.858 
1218,0.812 
1219,1.40 
1220,1.00 
1221,0.609 
1222,0.862 
1223,0.908 
1224,1.05 
1225,1.00 
1226,0.932 
1227,0.741 
1228,1.32 
1229,0.943 
1230,0.834 
1231,0.971 
1232,0.937 
1233,1.18 
1234,1.11 
1235,1.02 
1236,1.07 
1237,0.706 
1238,1.06 
1239,1.09 
1240,0.962 
1241,1.37 
1242,1.46 
1243,0.694 
1244,1.06 
1245,0.810 
1246,0.842 
1247,1.06 
1248,0.910 
1249,0.636 
1250,0.632 
1251,0.713 
1252,1.08 
1253,0.987 
1254,1.11 
1255,1.13 
1256,0.692 
1257,0.673 
1258,0.998 
1259,0.704 
1260,0.857 
1261,1.63 
1262,0.818 
1263,1.51 
1264,1.16 
1265,0.908 
1266,1.31 
1267,0.994 
1268,1.30 
1269,0.857 
1270,0.822 
1271,1.09 
1272,0.826 
1273,1.04 
1274,0.832 
1275,1.02 
1276,0.704 
1277,0.893 
1278,1.04 
1279,0.795 
1280,0.705 
1281,0.860 
1282,1.18 
1283,1.37 
1284,1.14 
1285,0.748 
1286,1.41 
1287,1.06 
1288,0.813 
1289,1.16 
1290,0.948 
1291,0.806 
1292,0.834 
1293,1.08 
1294,1.02 
1295,0.806 
1296,0.911 
1297,1.56 
1298,1.16 
1299,1.05 
1300,1.22 
1301,1.62 
1302,1.09 
1303,1.17 
1304,1.02 
1305,1.75 
1306,1.60 
1307,1.12 
1308,1.12 
1309,1.70 
1310,0.993 
1311,1.26 
1312,0.868 
1313,0.874 
1314,0.888 
1315,0.743 
1316,0.788 
1317,1.19 
1318,0.909 
1319,0.637 
1320,0.783 
1321,0.910 
1322,0.666 
1323,0.832 
1324,0.676 
1325,0.640 
1326,0.899 
1327,0.969 
1328,0.979 
1329,0.794 
1330,1.69 
1331,1.01 
1332,0.933 
1333,1.29 
1334,0.996 
1335,1.30 
1336,1.07 
1337,1.03 
1338,1.02 
1339,1.27 
1340,0.796 
1341,1.44 
1342,0.977 
1343,0.826 
1344,1.15 
1345,0.964 
1346,0.841 
1347,0.665 
1348,0.770 
1349,0.977 
1350,1.02 
1351,0.821 
1352,0.855 
1353,1.41 
1354,1.58 
1355,0.948 
1356,0.903 
1357,0.891 
1358,1.96 
1359,1.01 
1360,0.893 
1361,0.913 
1362,1.05 
1363,0.702 
1364,0.908 
1365,0.806 
1366,0.790 
1367,0.891 
1368,0.983 
1369,1.15 
1370,0.970 
1371,1.06 
1372,0.959 
1373,0.909 
1374,1.46 
1375,1.20 
1376,0.763 
1377,0.762 
1378,1.10 
1379,0.729 
1380,1.08 
1381,0.784 
1382,1.20 
1383,0.887 
1384,0.968 
1385,1.28 
1386,0.760 
1387,0.980 
1388,0.949 
1389,1.16 
1390,1.19 
1391,0.984 
1392,1.14 
1393,0.868 
1394,0.902 
1395,0.887 
1396,0.900 
1397,1.20 
1398,1.08 
1399,0.877 
1400,1.07 
1401,1.48 
1402,0.802 
1403,1.38 
1404,1.06 
1405,0.928 
1406,1.06 
1407,1.23 
1408,0.948 
1409,0.795 
1410,0.857 
1411,1.40 
1412,1.09 
1413,0.609 
1414,0.931 
1415,0.888 
1416,1.31 
1417,0.768 
1418,0.898 
1419,1.05 
1420,0.905 
1421,0.730 
1422,0.718 
1423,1.10 
1424,1.16 
1425,1.28 
1426,0.915 
1427,1.00 
1428,0.825 
1429,0.701 
1430,1.10 
1431,0.840 
1432,1.07 
1433,0.755 
1434,0.996 
1435,0.910 
1436,0.936 
1437,0.757 
1438,0.921 
1439,1.28 
1440,2.78 
1441,0.863 
1442,0.727 
1443,1.28 
1444,1.13 
1445,0.818 
1446,0.736 
1447,0.898 
1448,0.808 
1449,0.821 
1450,0.970 
1451,0.986 
1452,1.03 
1453,1.53 
1454,0.845 
1455,1.06 
1456,0.966 
1457,0.771 
1458,0.872 
1459,0.783 
1460,0.889 
1461,0.879 
1462,0.736 
1463,1.31 
1464,1.19 
1465,1.47 
1466,0.972 
1467,0.964 
1468,0.957 
1469,0.966 
1470,1.43 
1471,0.736 
1472,1.10 
1473,1.07 
1474,0.986 
1475,0.948 
1476,0.861 
1477,0.799 
1478,0.910 
1479,1.31 
1480,2.18 
1481,0.774 
1482,0.870 
1483,1.10 
1484,0.918 
1485,1.05 
1486,0.804 
1487,0.970 
1488,0.928 
1489,1.38 
1490,1.02 
1491,0.864 
1492,0.816 
1493,1.08 
1494,1.20 
1495,0.923 
1496,0.937 
1497,1.69 
1498,1.03 
1499,0.961 
1500,1.10 
1501,0.835 
1502,0.953 
1503,0.703 
1504,0.871 
1505,1.17 
1506,1.17 
1507,1.39 
1508,1.18 
1509,0.846 
1510,0.945 
1511,1.22 
1512,1.14 
1513,0.757 
1514,0.996 
1515,0.897 
1516,0.821 
1517,0.966 
1518,1.39 
1519,1.50 
1520,0.808 
1521,1.21 
1522,1.05 
1523,1.13 
1524,0.815 
1525,0.877 
1526,0.858 
1527,0.812 
1528,1.42 
1529,0.820 
1530,0.844 
1531,0.960 
1532,0.886 
1533,0.864 
1534,2.88 
1535,1.03 
1536,1.16 
1537,0.864 
1538,1.63 
1539,1.38 
1540,0.810 
1541,1.00 
1542,0.743 
1543,0.898 
1544,1.06 
1545,1.19 
1546,1.17 
1547,0.843 
1548,1.14 
1549,0.645 
1550,1.19 
1551,0.770 
1552,0.900 
1553,0.835 
1554,0.573 
1555,0.821 
1556,0.816 
1557,0.740 
1558,0.910 
1559,0.911 
1560,0.884 
1561,1.13 
1562,0.783 
1563,0.992 
1564,0.934 
1565,0.890 
1566,1.30 
1567,0.884 
1568,1.07 
1569,0.795 
1570,0.862 
1571,1.10 
1572,0.891 
1573,0.968 
1574,0.832 
1575,0.799 
1576,1.21 
1577,1.12 
1578,1.08 
1579,1.13 
1580,1.24 
1581,0.859 
1582,0.974 
1583,0.982 
1584,1.13 
1585,1.19 
1586,1.07 
1587,0.839 
1588,1.39 
1589,0.944 
1590,1.14 
1591,0.889 
1592,0.921 
1593,0.819 
1594,0.996 
1595,0.950 
1596,1.03 
1597,1.51 
1598,0.857 
1599,0.969 
1600,0.979 
1601,1.09 
1602,0.955 
1603,1.03 
1604,1.12 
1605,1.13 
1606,1.06 
1607,1.24 
1608,0.929 
1609,1.29 
1610,1.22 
1611,1.48 
1612,1.18 
1613,1.06 
1614,1.10 
1615,1.17 
1616,1.14 
1617,2.32 
1618,1.07 
1619,2.40 
1620,0.841 
1621,1.11 
1622,0.964 
1623,1.03 
1624,0.849 
1625,1.02 
1626,0.911 
1627,1.20 
1628,1.05 
1629,0.904 
1630,0.766 
1631,1.28 
1632,0.971 
1633,0.829 
1634,1.01 
1635,1.46 
1636,0.942 
1637,1.11 
1638,0.770 
1639,0.918 
1640,0.932 
1641,1.17 
1642,0.954 
1643,0.858 
1644,1.23 
1645,1.03 
1646,1.07 
1647,0.721 
1648,0.927 
1649,1.13 
1650,0.831 
1651,0.928 
1652,0.629 
1653,1.08 
1654,1.06 
1655,0.755 
1656,1.30 
1657,7.50 
1658,1.26 
1659,1.51 
1660,1.06 
1661,0.646 
1662,0.943 
1663,0.781 
1664,1.08 
1665,1.10 
1666,1.00 
1667,1.10 
1668,1.15 
1669,1.53 
1670,1.07 
1671,0.856 
1672,1.06 
1673,0.655 
1674,1.91 
1675,0.965 
1676,1.09 
1677,1.02 
1678,0.902 
1679,1.03 
1680,0.920 
1681,0.923 
1682,1.20 
1683,1.13 
1684,1.22 
1685,1.31 
1686,0.896 
1687,0.943 
1688,0.851 
1689,1.11 
1690,1.30 
1691,0.690 
1692,1.51 
1693,1.04 
1694,0.777 
1695,1.05 
1696,1.18 
1697,0.890 
1698,0.839 
1699,1.32 
1700,0.949 
1701,0.715 
1702,0.873 
1703,0.843 
1704,1.19 
1705,0.899 
1706,1.07 
1707,0.741 
1708,0.963 
1709,0.907 
1710,0.712 
1711,0.787 
1712,0.895 
1713,0.724 
1714,0.871 
1715,0.788 
1716,0.986 
1717,0.829 
1718,0.715 
1719,1.49 
1720,0.986 
1721,0.679 
1722,0.710 
1723,0.932 
1724,0.933 
1725,0.932 
1726,1.01 
1727,0.939 
1728,0.957 
1729,1.12 
1730,0.890 
1731,0.773 
1732,0.875 
1733,0.867 
1734,0.992 
1735,0.819 
1736,0.706 
1737,1.40 
1738,1.29 
1739,1.11 
1740,1.05 
1741,0.844 
1742,1.13 
1743,0.928 
1744,0.990 
1745,1.01 
1746,0.903 
1747,1.67 
1748,0.688 
1749,0.888 
1750,0.685 
1751,0.868 
1752,0.844 
1753,1.11 
1754,0.985 
1755,0.909 
1756,0.723 
1757,0.810 
1758,1.40 
1759,0.977 
1760,0.801 
1761,0.914 
1762,0.919 
1763,0.863 
1764,0.956 
1765,0.975 
1766,0.748 
1767,0.738 
1768,0.882 
1769,0.753 
1770,0.838 
1771,0.932 
1772,1.52 
1773,0.737 
1774,0.612 
1775,1.04 
1776,0.996 
1777,1.21 
1778,1.02 
1779,1.15 
1780,1.58 
1781,1.02 
1782,0.860 
1783,1.28 
1784,1.31 
1785,0.837 
1786,0.797 
1787,0.885 
1788,0.655 
1789,1.17 
1790,0.881 
1791,3.41 
1792,1.17 
1793,0.985 
1794,0.626 
1795,0.978 
1796,1.15 
1797,0.989 
1798,0.902 
1799,1.25 
1800,1.04 
1801,0.812 
1802,0.704 
1803,0.951 
1804,0.825 
1805,0.886 
1806,1.94 
1807,0.967 
1808,0.884 
1809,0.884 
1810,0.961 
1811,0.930 
1812,1.10 
1813,0.927 
1814,0.955 
1815,1.14 
1816,0.741 
1817,1.11 
1818,1.02 
1819,1.19 
1820,0.715 
1821,0.694 
1822,1.53 
1823,1.03 
1824,1.03 
1825,0.939 
1826,1.19 
1827,0.805 
1828,1.80 
1829,1.14 
1830,0.958 
1831,0.983 
1832,1.01 
1833,0.946 
1834,1.09 
1835,1.41 
1836,0.858 
1837,1.60 
1838,0.867 
1839,4.53 
1840,1.09 
1841,0.958 
1842,1.06 
1843,1.07 
1844,1.05 
1845,0.975 
1846,1.01 
1847,1.06 
1848,0.818 
1849,0.949 
1850,1.08 
1851,1.10 
1852,1.11 
1853,0.950 
1854,0.976 
1855,1.02 
1856,0.964 
1857,0.961 
1858,1.05 
1859,1.01 
1860,0.712 
1861,0.910 
1862,1.21 
1863,0.818 
1864,0.717 
1865,1.02 
1866,1.28 
1867,0.826 
1868,1.03 
1869,1.31 
1870,0.845 
1871,1.27 
1872,0.964 
1873,0.943 
1874,2.80 
